ID,CFB,CFC,FD,HFI,RAZ,ROS,SFC,TFC,BE,SF,ISI,FFMC,FMC,D0,RSO,CSI,FROS,BROS,HROSt,FROSt,BROSt,FCFB,BCFB,FFI,BFI,FTFC,BTFC,TI,FTI,BTI,LB,LBt,WSV,DH,DB,DF,TROS,TROSt,TCFB,TFI,TTFC,TTI
1,0,0,S,490.1244990157534,315,0.7838113595417912,2.084364190648609,2.084364190648609,0.9033924859399002,1,1.4337133422471067,77.6,88.1941,0,1.1945851688308262,746.9851645772691,0.35536024449886733,0.2047180609026767,0.7838113595417912,0.35536024449886733,0.2047180609026767,0,0,222.210050524072,128.0120985973681,2.084364190648609,2.084364190648609,-0,-0,-0,1.3908835269945605,1.3908835269945605,9,752.4589051601195,196.5293384665696,341.14583471891257,0.4455619915775225,0.4455619915775225,0,278.6140379874795,2.084364190648609,-0
2,0.17833840465094708,0.14267072372075768,I,1418.4101977087405,270,1.9576451280460483,2.2724932529503263,2.415163976671084,0.9420009695763455,1,2.6090945496996554,83.6,88.7044,0,1.1036162011700255,752.388111301666,0.9749202653391495,0.6020907971898184,1.9576451280460483,0.9749202653391495,0.6020907971898184,0,0,664.6499175443279,410.47418228320373,2.2724932529503263,2.2724932529503263,15.25605250754498,-0,-0,1.312792448901142,1.312792448901142,8,1879.3393229242063,578.0071653022256,935.9234547255836,1.9029590675755057,1.9029590675755057,0.1679384472886878,1374.0376903668086,2.4068440107812767,14.876867653843359
3,0.8438956764828635,0.6751165411862908,I,8642.899488598461,225,9.087882376694454,2.495002059366487,3.1701186005527777,0.9820802407646657,1,7.5596707096230356,90.8,89.2525,0,1.012966051714369,758.205715528707,4.186639850009771,2.558374424980683,9.087882376694454,4.186639850009771,2.558374424980683,0.5180644914671724,0.29913775672912013,3654.250381044416,2098.6183704140562,2.9094536525402246,2.734312264749783,1.17456123635176,4.823199360488067,16.285735607384055,1.3908835269945605,1.3908835269945605,9,8724.367081626675,2456.0394479814554,4019.17425600938,3.7215227023687,3.7215227023687,0.4636498303587957,3199.678050627829,2.8659219236535236,6.676658680087383
